Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category,URL In CharityNavigator
15124,Community Partnership for Arts and Culture, 1900 Superior Avenue,http://cultureforward.org/,4 stars,"$2,866,802 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15124
6498,Community Service Society of New York, 105 East 22nd Street,http://www.cssny.org/,4 stars,"$21,406,075 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6498
8169,Community Servings, 18 Marbury Terrace,http://www.servings.org,4 stars,"$5,175,229 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8169
8131,Community Shares of Colorado, 789 Sherman Street,http://www.cshares.org/,4 stars,"$1,987,726 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8131
8209,Community Shares of Minnesota, 1619 Dayton Avenue,http://www.communitysharesmn.org,4 stars,"$1,123,771 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8209
7773,Community Voices Heard, 115 East 106th Street,http://www.cvhaction.org/,4 stars,"$1,289,636 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7773
12976,Community Volunteers in Medicine, 300 B Lawrence Drive,http://www.cvim.org,4 stars,"$5,556,803 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12976
7621,Compassion & Choices, P.O. Box 101810,http://www.compassionandchoices.org/,4 stars,"$10,095,676 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7621
3555,Compassion International, 12290 Voyager Parkway,,4 stars,"$659,955,423 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3555
8136,CompassPoint Nonprofit Services, 731 Market Street,http://www.compasspoint.org/,4 stars,"$4,999,783 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8136
8714,The Computer History Museum, 1401 North Shoreline Boulevard,http://www.computerhistory.org/,4 stars,"$5,172,249 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8714
3556,Concern Worldwide US, 355 Lexington Avenue,http://www.concernusa.org,4 stars,"$30,372,780 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3556
8402,Concerns of Police Survivors, 846 Old South Hwy 5,http://www.nationalcops.org,4 stars,"$3,397,626 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8402
4906,Connecticut Food Bank, 150 Bradley Street,,4 stars,"$32,579,819 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4906
10714,Connecticut Humane Society, 701 Russell Road,http://www.cthumane.org,4 stars,"$7,359,857 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10714
9229,Connecticut Voices for Children, 33 Whitney Avenue,http://www.ctkidslink.org/,4 stars,"$1,343,070 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9229
8981,Conquer Cancer Foundation of the American Society of Clinical Oncology, 2318 Mill Road,http://www.conquercancerfoundation.org,4 stars,"$26,791,312 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8981
3562,Conservation International, 2011 Crystal Drive,http://www.conservation.org,4 stars,"$132,795,704 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3562
3563,Conservation Law Foundation, 62 Summer Street,http://www.clf.org,4 stars,"$5,802,984 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3563
7276,Convoy of Hope, 330 South Patterson Avenue,http://www.convoyofhope.org,4 stars,"$86,380,847 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7276
13955,Cookson Hills Christian School, RR 3 Box 200,,4 stars,"$4,958,806 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13955
11619,Cooperative for Education, 2300 Montana Avenue,http://www.cooperativeforeducation.org,4 stars,"$2,011,602 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11619
8674,Coptic Orphans, P.O. Box 2881,http://www.copticorphans.org/,4 stars,"$6,723,355 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8674
7456,Coral Reef Alliance, 351 California Street,http://www.coral.org/,4 stars,"$4,240,744 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7456
13975,Core Knowledge Foundation, 801 East High Street,http://www.coreknowledge.org,4 stars,"$5,640,036 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13975
8891,The Cornelia de Lange Syndrome Foundation, 302 West Main Street,http://www.cdlsusa.org/,4 stars,"$876,526 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8891
3571,Cornell College, 600 First Street W,http://www.cornellcollege.edu,4 stars,"$61,408,701 ",Education : Private Liberal Arts Colleges,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3571
3572,Cornell University, Day Hall,,4 stars,"$3,380,591,488 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3572
6179,Corporate Accountability International, 10 Milk Street,http://www.stopcorporateabuse.org,4 stars,"$5,699,080 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6179
7157,Corporation for Jefferson's Poplar Forest, P.O. Box 419,http://www.poplarforest.org/,4 stars,"$1,688,621 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7157
6119,COSI Center of Science and Industry, 333 West Broad Street,http://www.cosi.org,4 stars,"$17,791,924 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6119
13905,Council for Children's Rights, 601 East Fifth Street,http://cfcrights.org,4 stars,"$2,729,657 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13905
10272,Council of Independent Colleges, One Dupont Circle NW,http://www.cic.edu,4 stars,"$10,174,814 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10272
3580,Council on Foreign Relations, 58 East 68th Street,http://www.cfr.org,4 stars,"$54,201,417 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3580
14953,Court Appointed Special Advocates of Collin County, 101 East Davis Street,http://www.casaofcollincounty.org/,4 stars,"$1,217,830 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14953
10060,Covenant House Michigan, 2959 Martin Luther King Jr. Boulevard,http://www.covenanthousemi.org/,4 stars,"$4,907,277 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10060
8182,Covenant House Missouri, 2727 North Kingshighway Boulevard,http://www.covenanthousemo.org/,4 stars,"$3,246,795 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8182
9370,Covenant House New Jersey, 330 Washington Street,http://www.covenanthousenj.org/,4 stars,"$9,784,841 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9370
9608,Covenant House New Orleans, 611 North Rampart Street,http://www.covenanthouseno.org/,4 stars,"$7,147,647 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9608
12402,Cradles to Crayons, 155 North Beacon Street,http://www.cradlestocrayons.org,4 stars,"$8,572,397 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12402
5136,CREATE Foundation, 213 West Main Street,,4 stars,"$11,009,205 ",Public Benefit : Community Foundations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5136
10505,The Crisis Ministry of Mercer County, 123 East Hanover Street,,4 stars,"$1,863,381 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10505
3587,Crohn's & Colitis Foundation of America, 733 Third Avenue,http://www.ccfa.org,4 stars,"$51,562,932 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3587
6272,Crossnore School, P.O. Box 249,http://www.crossnoreschool.org,4 stars,"$8,064,516 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6272
11026,CrossOver Health Care Ministry, 8600 Quioccasin Road,http://www.crossoverministry.org,4 stars,"$10,709,163 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11026
14416,Crossroads of Michigan, 2424 West Grand Boulevard,http://crossroadsofmichigan.org/,4 stars,"$1,285,590 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14416
3589,The Culver Academies, 1300 Academy Road,http://www.culver.org,4 stars,"$95,813,750 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3589
10862,The Cummer Museum of Art & Gardens, 829 Riverside Avenue,http://www.cummer.org,4 stars,"$6,508,880 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10862
12603,Cure Alzheimer's Fund, 34 Washington Street Suite 200,http://www.curealzfund.org,4 stars,"$9,128,066 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12603
9601,CURE Childhood Cancer, 1117 Perimeter Center West,http://www.curechildhoodcancer.org/,4 stars,"$3,047,550 ",Health : Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9601
9827,CurePSP: Foundation for PSP | CBD and Related Brain Diseases, 30 E. Padonia Road,http://www.curepsp.org/,4 stars,"$1,836,917 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9827
12769,CuriOdyssey, 1651 Coyote Point Drive,http://www.CuriOdyssey.org,4 stars,"$10,303,290 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12769
9142,Cystic Fibrosis Foundation, 6931 Arlington Road,http://www.cff.org,4 stars,"$357,700,534 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9142
12330,D.C. Bar Pro Bono Program, 1101 K Street NW,http://www.dcbar.org/probono,4 stars,"$2,535,703 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12330
8667,D.C. Central Kitchen, 425 Second Street NW,http://www.dccentralkitchen.org/,4 stars,"$12,021,077 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8667
14088,Dakin Humane Society, 171 Union Street,,4 stars,"$2,593,021 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14088
11649,Dalit Freedom Network, 631 Pennsylvania Avenue SE,http://www.dalitnetwork.org/,4 stars,"$2,700,422 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11649
8707,Dallas Area Habitat for Humanity, 2800 North Hampton Road,http://www.dallas-habitat.org,4 stars,"$44,208,262 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8707
14674,The Damien Center, 26 North Aresenal Avenue,http://damien.org/,4 stars,"$2,836,714 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14674
4948,Damon Runyon Cancer Research Foundation, One Exchange Plaza,http://www.damonrunyon.org,4 stars,"$20,326,072 ",Health : Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4948
3597,Dana-Farber Cancer Institute, 44 Binney Street,,4 stars,"$1,021,271,591 ",Health : Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3597
9264,Dance/USA, 1111 Sixteenth Street NW,http://www.danceusa.org,4 stars,"$2,529,769 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9264
3598,Dare to Care Food Bank, 5803 Fern Valley Road,http://www.daretocare.org,4 stars,"$31,870,908 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3598
8847,Darkness to Light, 7 Radcliffe Street,http://www.d2l.org/,4 stars,"$2,354,184 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8847
4580,Dartmouth College, Dartmouth College,,4 stars,"$967,704,645 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4580
7310,Daughters of Charity Services of San Antonio, 7607 Somerset Rd,http://www.dcssa.org/,4 stars,"$4,825,927 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7310
7589,DAV (Disabled American Veterans) Charitable Service Trust, 3725 Alexandria Pike,http://cst.dav.org/,4 stars,"$6,220,825 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7589
8546,Dave Thomas Foundation for Adoption, 716 Mt. Airyshire Blvd.,https://www.davethomasfoundation.org/,4 stars,"$16,435,252 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8546
3599,Davidson College, 209 Ridge Road,,4 stars,"$164,848,594 ",Education : Private Liberal Arts Colleges,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3599
7127,Days End Farm Horse Rescue, 1372 Woodbine Road,,4 stars,"$1,442,285 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7127
5182,Dayton Art Institute, 456 Belmonte Park N,http://www.daytonartinstitute.org,4 stars,"$5,104,391 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5182
5200,The Dayton Foundation, 40 N. Main Street,http://www.daytonfoundation.org/,4 stars,"$34,210,777 ",Public Benefit : Community Foundations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5200
