Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category
11749,Korean War National Museum, 47 West Division Street,http://www.kwnm.org/,1 stars,$1302056,Arts Culture Humanities : Museums
15133,Lakeland Public Television, 1500 Birchmont Drive NE #9,http://www.lptv.org/,1 stars,$3214301,Arts Culture Humanities : Public Broadcasting and Media
7117,The Larry King Cardiac Foundation, 15720 Crabbs Branch Way,http://www.lkcf.org,1 stars,$789979,Health : Diseases Disorders and Disciplines
9410,LEADership Education and Development, 1075 Peachtree St NE,http://www.leadprogram.org,1 stars,$2461506,Education : Other Education Programs and Services
14438,Lexington Institute, 1600 Wilson Boulevard,http://www.lexingtoninstitute.org/,1 stars,$2350609,Public Benefit : Research and Public Policy Institutions
14392,Life Network, 3700 Galley Road,http://www.elifenetwork.com/,1 stars,$1194403,Health : Treatment and Prevention Services
12256,LifeLight Communications, 2601 South Western Avenue,http://www.lifelight.org/,1 stars,$2062159,Religion : Religious Activities
7565,Life-Study Fellowship, 90 Heights Road,,1 stars,$1939971,Religion : Religious Media and Broadcasting
6409,Light Bearers Ministry, 37457 Jasper Lowell Road,http://www.lbm.org/,1 stars,$1998390,Religion : Religious Media and Broadcasting
11499,The Light House Mission Ministries, 1450 Wabash Avenue,,1 stars,$1637306,Human Services : Homeless Services
9308,Little Brothers - Friends of the Elderly Twin Cities Chapter, 1845 East Lake Street,http://www.littlebrothersmn.org/,1 stars,$583214,Human Services : Social Services
4928,Little Shelter Animal Rescue and Adoption Center, 33 Warner Road,http://www.littleshelter.com/,1 stars,$2791796,Animals : Animal Rights Welfare and Services
14265,Living Hope International, P.O. Box 116,http://lovehopemercy.org/index.html,1 stars,$1253202,International : Foreign Charity Support Organizations
9310,LOGOI, 14540 Southwest 136th Street,http://logoi.org,1 stars,$524663,Religion : Religious Activities
11090,Long Island Teen Challenge, 309 Old Farmingdale Road,http://www.LongIslandTC.com,1 stars,$2405587,Health : Treatment and Prevention Services
14339,Louisiana Symphony Association, 7330 Highland Road,http://brso.org/,1 stars,$1439478,Arts Culture Humanities : Performing Arts
14228,M.O.R.E Project, 10855 South River Front Parkway,http://www.themoreproject.org,1 stars,$1937175,International : Development and Relief Services
14715,Malachi House, 2810 Clinton Avenue,http://www.malachihouse.org/,1 stars,$1324562,Human Services : Social Services
13336,Masonic Home of Georgia, P.O. Box 4183,http://www.masonichomeofgeorgia.com/,1 stars,$1970131,Human Services : Children's and Family Services
9333,MassINC, 11 Beacon Street,http://www.massinc.org/,1 stars,$1746916,Public Benefit : Research and Public Policy Institutions
8768,Mastermedia International, 330 North Sixth Street,,1 stars,$1715716,Religion : Religious Activities
14453,Meals on Wheels of Contra Costa, P.O. Box,http://www.mealsonwheelsofcontracosta.org/,1 stars,$1455621,Human Services : Social Services
4067,Medical Development for Israel, 295 Madison Avenue,http://mdinyc.org,1 stars,$1137660,International : Foreign Charity Support Organizations
12809,MEOR, P.O. Box 279,http://meor.org/,1 stars,$5032483,Religion : Religious Activities
12781,Michigan Paralyzed Veterans of America, 40550 Grand River Avenue,http://www.michiganpva.org/,1 stars,$658308,Public Benefit : Advocacy and Civil Rights
14108,Mighty Horn Ministries, 1011 Park Lane,,1 stars,$2068878,Religion : Religious Media and Broadcasting
14490,Milwaukee Jewish Day School, 6401 North Santa Monica Boulevard,http://www.mjds.org/,1 stars,$4082135,Education : Private Elementary and Secondary Schools
7231,Mission to Haiti, P.O. Box 523157,http://www.missiontohaiti.org/,1 stars,$669642,International : Foreign Charity Support Organizations
10921,Modesto Gospel Mission, 1400 Yosemite Boulevard,,1 stars,$5172245,Human Services : Homeless Services
14706,The Mother Divine Program, PO Box 1140,http://motherdivine.org/,1 stars,$2182476,Religion : Religious Activities
11089,Mourning Family Foundation, 100 S. Biscayne Boulevard,http://mourningfamilyfoundation.org,1 stars,$796312,Human Services : Youth Development Shelter and Crisis Services
5326,MPTV Friends, 700 West State Street,http://www.mptv.org,1 stars,$3897885,Public Benefit : Fundraising Organizations
13343,Naples Christian Academy, 3161 Santa Barbara Boulevard,http://www.napleschristian.net/,1 stars,$1885480,Education : Private Elementary and Secondary Schools
4151,NARAL Pro-Choice America Foundation, 1156 Fifteenth Street NW,http://www.ProChoiceAmerica.org,1 stars,$4388855,Public Benefit : Advocacy and Civil Rights
5416,National Center for Public Policy Research, 501 Capitol Court NE,http://www.nationalcenter.org/,1 stars,$8545440,Public Benefit : Research and Public Policy Institutions
7651,National Children's Leukemia Foundation, 7316 Avenue U,http://www.leukemiafoundation.org/,1 stars,$623007,Health : Diseases Disorders and Disciplines
4172,National Council of Negro Women, 633 Pennsylvania Avenue NW,http://www.ncnw.org/,1 stars,$3169173,Public Benefit : Advocacy and Civil Rights
4175,National Emergency Medicine Association, 306 West Joppa Road,http://www.nemahealth.org,1 stars,$1392981,Health : Treatment and Prevention Services
10059,National Fire Safety Council, P.O. Box 378,http://www.nfsc.org/,1 stars,$2937275,Education : Other Education Programs and Services
7109,National Gaucher Foundation, 2227 Idlewood Road,http://www.gaucherdisease.org/,1 stars,$2540618,Health : Diseases Disorders and Disciplines
