Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category
6184,Animal Rescue League of Iowa, 5452 Northeast 22nd Street,http://arl-iowa.org/,3 stars,"$3,497,760 ",Animals : Animal Rights Welfare and Services
8027,Animal Welfare League, 10305 Southwest Highway,http://www.animalwelfareleague.com,3 stars,"$5,932,660 ",Animals : Animal Rights Welfare and Services
12728,Animal Welfare League of Alexandria, 4101 Eisenhower Ave,http://www.alexandriaanimals.org,3 stars,"$2,388,630 ",Animals : Animal Rights Welfare and Services
10777,Anna Maria Island Community Center, 407 Magnolia Avenue,,3 stars,"$930,818 ",Human Services : Social Services
5214,Answers in Genesis, 2800 Bullittsburg Church Road,,3 stars,"$19,411,429 ",Religion : Religious Media and Broadcasting
3301,The Anti-Cruelty Society, 157 West Grand Avenue,http://www.anticruelty.org,3 stars,"$9,435,564 ",Animals : Animal Rights Welfare and Services
15397,Any Baby Can of San Antonio, 217 Howard Street,http://www.anybabycansa.org/,3 stars,"$2,883,563 ",Health : Patient and Family Support
14376,AORN Foundation, 2170 South Parker Road,http://www.aorn.org/AORNFoundation/,3 stars,"$1,951,473 ",Health : Treatment and Prevention Services
14084,Apartment Life, 610 South Industrial Boulevard,http://www.apartmentlife.org,3 stars,"$9,534,833 ",Public Benefit : Community and Housing Development
15477,APhA Foundation, 2215 Constitution Avenue NW,http://www.aphafoundation.org/,3 stars,"$2,150,245 ",Public Benefit : Research and Public Policy Institutions
8940,Apollo Theater Foundation, 253 West 125th Street,http://www.apollotheater.org/,3 stars,"$18,054,185 ",Arts Culture Humanities : Performing Arts
15420,APS Education Foundation, 6400 Uptown Boulevard NE,,3 stars,"$2,761,878 ",Public Benefit : Fundraising Organizations
4157,The Arbor Day Foundation, 100 Arbor Avenue,http://www.arborday.org,3 stars,"$38,515,566 ",Environment : Environmental Protection and Conservation
13527,Archaeology Southwest, 300 North Ash Alley,http://www.archaeologysouthwest.org/,3 stars,"$1,140,334 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
6258,Arena Stage, 1101 Sixth Street SW,http://www.arenastage.org,3 stars,"$24,257,913 ",Arts Culture Humanities : Performing Arts
5125,Arizona Animal Welfare League & SPCA, 25 N 40th St,http://www.aawl.org,3 stars,"$3,767,365 ",Animals : Animal Rights Welfare and Services
7372,Arizona Christian School Tuition Organization, P.O. Box 6580,http://www.acsto.org/,3 stars,"$15,334,116 ",Education : Other Education Programs and Services
14564,Arizona Hemophilia Association, 826 North 5th Avenue,http://www.arizonahemophilia.org/,3 stars,"$1,621,348 ",Health : Patient and Family Support
3306,Arizona Humane Society, 1521 West Dobbins Road,http://www.azhumane.org,3 stars,"$13,833,801 ",Animals : Animal Rights Welfare and Services
14508,Arizona Private Education Scholarship Fund, 6909 East Greenway Parkway,http://apesf.org/,3 stars,"$3,434,609 ",Education : Other Education Programs and Services
8380,Arizona Science Center, 600 East Washington Street,http://www.azscience.org/,3 stars,"$8,521,857 ",Arts Culture Humanities : Museums
9731,Arizona-Sonora Desert Museum, 2021 North Kinney Road,http://www.desertmuseum.org/,3 stars,"$8,397,551 ",Arts Culture Humanities : Museums
10422,Arkansas Rice Depot, 3801 West 65th Street,http://www.ricedepot.org/,3 stars,"$11,666,536 ",Human Services : Food Banks Food Pantries and Food Distribution
14597,Arkansas Single Parent Scholarship Fund Program, 614 East Emma Avenue,,3 stars,"$1,619,564 ",Education : Other Education Programs and Services
10320,Arlington Food Assistance Center, 2708 South Nelson Street,http://www.afac.org,3 stars,"$4,411,109 ",Human Services : Social Services
8596,Arlington Free Clinic, 2921 11th Street South,http://www.arlingtonfreeclinic.org,3 stars,"$3,132,825 ",Health : Treatment and Prevention Services
11569,The Armenian EyeCare Project, PO Box 5630,http://www.eyecareproject.com,3 stars,"$1,324,324 ",International : Foreign Charity Support Organizations
3309,Armenian General Benevolent Union, 55 East 59th Street,http://www.agbu.org,3 stars,"$19,904,949 ",International : Development and Relief Services
14964,Arms of Hope, 21300 State Hwy 16 North,http://www.armsofhope.org/,3 stars,"$8,725,462 ",Human Services : Children's and Family Services
6491,Army Emergency Relief, 200 Stovall Street,http://www.aerhq.org/,3 stars,"$34,577,478 ",Human Services : Social Services
11325,Arnold P. Gold Foundation, 619 East Palisade Avenue,http://humanism-in-medicine.org,3 stars,"$3,287,477 ",Public Benefit : Fundraising Organizations
3311,The Art Institute of Chicago, 111 South Michigan Avenue,http://www.artic.edu/,3 stars,"$253,332,003 ",Education : Other Education Programs and Services
5562,Arthritis Foundation - Florida Chapter, 410 Twelfth Street West,http://www.arthritis.org/florida/,3 stars,"$3,572,132 ",Health : Diseases Disorders and Disciplines
7425,Arthritis Foundation - Northern California Chapter, 657 Mission Street,http://www.arthritis.org/northern-california/,3 stars,"$3,819,623 ",Health : Diseases Disorders and Disciplines
8473,Arthritis Foundation - Upper Midwest Region, 10427 West Lincoln Avenue,http://www.arthritis.org/wisconsin/,3 stars,"$3,132,155 ",Health : Diseases Disorders and Disciplines
4325,Artis—Naples, 5833 Pelican Bay Boulevard,http://artisnaples.org/,3 stars,"$32,955,211 ",Arts Culture Humanities : Performing Arts
14714,Artist Trust, 1835 12th Ave,http://artisttrust.org/,3 stars,"$1,007,575 ",Arts Culture Humanities : Performing Arts
12128,Arts and Education Council, Centene Center for Arts and Education,http://www.keeparthappening.org,3 stars,"$2,273,820 ",Public Benefit : Fundraising Organizations
14543,Arts Council of Princeton, 102 Witherspoon St,http://artscouncilofprinceton.org/,3 stars,"$3,038,783 ",Education : Other Education Programs and Services
13481,Arts Horizons, One Grand Avenue,http://www.artshorizons.org/,3 stars,"$1,852,157 ",Arts Culture Humanities : Performing Arts
5762,ArtsFund, 10 Harrison Street Suite 200,http://www.artsfund.org/,3 stars,"$4,751,279 ",Public Benefit : Fundraising Organizations
7252,ArtsMemphis, 575 S Mendenhall Road,http://www.artsmemphis.org/,3 stars,"$3,445,229 ",Public Benefit : Fundraising Organizations
7023,Artspace Projects, 250 Third Avenue North,http://www.artspaceusa.org/,3 stars,"$20,026,606 ",Arts Culture Humanities : Performing Arts
3508,ArtsWave, 20 East Central Parkway,http://www.theartswave.org,3 stars,"$12,829,480 ",Public Benefit : Fundraising Organizations
14874,ArtWorks, 20 East Central Parkway,http://www.artworkscincinnati.org/,3 stars,"$2,052,516 ",Arts Culture Humanities : Performing Arts
6991,ASAP Ministries, P.O. Box 84,http://www.asapministries.org/,3 stars,"$2,034,865 ",Religion : Religious Activities
8363,Asheville School, 360 Asheville School Road,http://www.ashevilleschool.org,3 stars,"$16,297,521 ",Education : Private Elementary and Secondary Schools
7459,Asian Pacific Environmental Network, 310 Eighth Street,http://www.apen4ej.org/,3 stars,"$1,340,858 ",Public Benefit : Community and Housing Development
10468,Aspen Art Museum, 590 North Mill Street,http://www.aspenartmuseum.org,3 stars,"$15,761,357 ",Arts Culture Humanities : Museums
14373,Aspen Public Radio, 110 East Hallam Street,http://aspenpublicradio.org/,3 stars,"$1,156,537 ",Arts Culture Humanities : Public Broadcasting and Media
10704,Assistance League of Austin, 4901 Burnet Road,http://www.alaustin.org/,3 stars,"$961,852 ",Human Services : Social Services
3321,Associated Catholic Charities Archdiocese of Baltimore, 320 Cathedral Street,http://www.catholiccharities-md.org,3 stars,"$104,315,649 ",Human Services : Social Services
3322,Associated Humane Societies, 124 Evergreen Avenue,http://ahscares.org,3 stars,"$8,935,572 ",Animals : Animal Rights Welfare and Services
7964,Association for Enterprise Opportunity, 1111 16th Street NW,http://www.microenterpriseworks.org/,3 stars,"$2,427,178 ",Public Benefit : Community and Housing Development
7135,Association for India's Development, P.O. Box F,http://aidindia.org,3 stars,"$1,470,945 ",International : Foreign Charity Support Organizations
9260,Association of Performing Arts Presenters, 1211 Connecticut Avenue NW,http://artspresenters.org/,3 stars,"$3,858,113 ",Arts Culture Humanities : Performing Arts
6716,Asthma and Allergy Foundation of America, 8201 Corporate Drive,http://www.aafa.org/,3 stars,"$3,247,863 ",Health : Diseases Disorders and Disciplines
6284,Atlanta Ballet, 1695 Marietta Boulevard NW,http://www.atlantaballet.com/,3 stars,"$8,271,384 ",Arts Culture Humanities : Performing Arts
15364,Atlanta Beltline Partnership, 250 Williams Street NW,,3 stars,"$4,590,472 ",Environment : Botanical Gardens Parks and Nature Centers
10544,Atlanta Botanical Garden, 1345 Piedmont Avenue NE,http://www.atlantabotanicalgarden.org,3 stars,"$18,168,036 ",Environment : Botanical Gardens Parks and Nature Centers
8806,Atlanta History Center, 130 West Paces Ferry Road NW,http://www.atlantahistorycenter.com/,3 stars,"$13,283,830 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
3330,Atlanta Mission, P.O. Box 1807,http://www.atlantamission.org/,3 stars,"$17,152,511 ",Human Services : Homeless Services
11792,Atlanta Police Foundation, 127 Peachtree Street NE,http://www.atlantapolicefoundation.org/,3 stars,"$3,587,159 ",Human Services : Multipurpose Human Service Organizations
9603,Atlanta Ronald McDonald House Charities, 795 Gatewood Road NE,http://www.armh.com/,3 stars,"$4,289,846 ",Health : Patient and Family Support
5395,The Atlantic Council of the United States, 1101 Fifteenth Street NW,http://www.acus.org,3 stars,"$19,464,213 ",International : International Peace Security and Affairs
13268,The Attic Youth Center, 255 South 16th Street,http://www.atticyouthcenter.org,3 stars,"$912,679 ",Human Services : Social Services
9419,Audio Scripture Ministries, 760 Waverly Road,http://www.asmtoday.org/,3 stars,"$994,965 ",Religion : Religious Media and Broadcasting
6448,Audubon Canyon Ranch, 4900 Highway One,http://www.egret.org/,3 stars,"$8,476,690 ",Environment : Botanical Gardens Parks and Nature Centers
6621,Audubon Naturalist Society, 8940 Jones Mill Road,http://www.anshome.org/,3 stars,"$2,947,659 ",Environment : Botanical Gardens Parks and Nature Centers
5689,Austin Humane Society, 124 West Anderson Lane,http://www.austinhumanesociety.org/,3 stars,"$2,590,417 ",Animals : Animal Rights Welfare and Services
11156,Austin Symphony Orchestra, 1101 Red River Street,,3 stars,"$4,333,949 ",Arts Culture Humanities : Performing Arts
12720,Autism Speaks, 1 East 33rd Street,http://www.AutismSpeaks.org,3 stars,"$53,301,122 ",Health : Diseases Disorders and Disciplines
7560,Avon Old Farms School, 500 Old Farms Road,http://www.avonoldfarms.com/,3 stars,"$24,475,352 ",Education : Private Elementary and Secondary Schools
3334,Awana, One East Bode Road,http://www.awana.org,3 stars,"$31,969,495 ",Religion : Religious Activities
12627,The Bachmann-Strauss Dystonia & Parkinson Foundation, 551 Fifth Avenue,http://dystonia-parkinson.org,3 stars,"$2,512,932 ",Health : Diseases Disorders and Disciplines
13090,Back2Back Ministries, P.O Box 70,http://www.back2back.org,3 stars,"$4,881,879 ",International : Development and Relief Services
15142,The Bakken Museum, 3537 Zenith Avenue South,http://thebakken.org,3 stars,"$1,832,386 ",Arts Culture Humanities : Museums
14024,Bald Head Island Conservancy, PO Box 3109,http://www.bhic.org/,3 stars,"$1,208,350 ",Environment : Environmental Protection and Conservation
13731,Ballet Memphis, 7950 Trinity Road,http://balletmemphis.org,3 stars,"$7,556,291 ",Arts Culture Humanities : Performing Arts
8216,Ballet Tech Foundation, 890 Broadway,http://www.ballettech.org/,3 stars,"$6,956,439 ",Arts Culture Humanities : Performing Arts
8976,Baltimore & Ohio Railroad Museum, 901 West Pratt Street,http://www.borail.org/,3 stars,"$4,852,707 ",Arts Culture Humanities : Museums
5130,Baltimore Community Foundation, 2 East Read Street,http://www.bcf.org/,3 stars,"$27,576,730 ",Public Benefit : Community Foundations
3338,Baltimore Symphony Orchestra, 1212 Cathedral Street,http://www.bsomusic.org/,3 stars,"$23,986,866 ",Arts Culture Humanities : Performing Arts
5501,Baptist Children's Homes of North Carolina, P.O. Box 338,http://www.bchfamily.org,3 stars,"$17,998,937 ",Human Services : Children's and Family Services
3341,Bard College, 51 Ravine Road,,3 stars,"$196,257,419 ",Education : Private Liberal Arts Colleges
14145,Barnabas Aid, 6731 Curran Street,http://barnabasfund.org/US/,3 stars,"$1,475,334 ",Religion : Religious Activities
3342,Barnabas Foundation, 18601 North Creek Drive,http://www.barnabasfoundation.com/,3 stars,"$55,648,587 ",Public Benefit : Community Foundations
13631,The Barnes Foundation, 2025 Benjamin Franklin Parkway,http://www.barnesfoundation.org/,3 stars,"$32,008,116 ",Arts Culture Humanities : Museums
11583,Barrington Stage Company, 30 Union Street,http://barringtonstageco.org,3 stars,"$3,895,500 ",Arts Culture Humanities : Performing Arts
13893,Bartlesville Regional United Way, 415 E SILAS ST,http://www.bartlesvilleuw.org/Home_Page.php,3 stars,"$1,943,169 ",Public Benefit : Fundraising Organizations
8904,The Barton Center for Diabetes Education, 30 Ennis Road,http://bartoncenter.org,3 stars,"$3,463,705 ",Health : Patient and Family Support
9691,Basic Gospel, 1225 East Rosemeade Parkway,http://www.realanswers.net/,3 stars,"$1,377,210 ",Religion : Religious Media and Broadcasting
6362,Bass Performance Hall, Maddox-Muse Center,http://www.basshall.com,3 stars,"$11,424,839 ",Arts Culture Humanities : Performing Arts
5684,Bat Conservation International, 500 North Capital of Texas Highway,,3 stars,"$4,763,995 ",Animals : Wildlife Conservation
4358,Bates College, Two Andrews Road,http://www.bates.edu,3 stars,"$128,955,984 ",Education : Private Liberal Arts Colleges
5633,Bay Area Discovery Museum, 557 McReynolds Road,http://www.baykidsmuseum.org/,3 stars,"$4,500,345 ",Arts Culture Humanities : Museums
6171,Bay Area Humane Society, 1830 Radisson Street,http://www.bayareahumanesociety.com/,3 stars,"$1,715,607 ",Animals : Animal Rights Welfare and Services
13399,Bay Chamber Concerts, 18 Central Street,,3 stars,"$1,005,391 ",Arts Culture Humanities : Performing Arts
14553,Bay Cliff Health Camp, P.O. Box 310,http://www.baycliff.org/site/home.html,3 stars,"$1,346,659 ",Health : Patient and Family Support
